3.9,1.0,1.0,2.0,1224.0,0.13,85.5,0.0,37.0,30.5,29.5,27.5,30.0,2021-07-08-03:11:26,0
3.0,3.0,3.9,3.0,1224.0,0.11,85.5,0.0,36.5,30.0,29.5,27.5,29.75,2021-07-08-03:12:42,0
8.1,10.1,9.9,6.0,460.79999999999995,0.13,85.4,0.0,37.0,30.5,29.5,28.0,29.75,2021-07-08-03:13:58,0
2.0,1.0,1.0,2.0,1224.0,0.14,85.5,0.0,36.5,30.5,29.5,28.0,30.25,2021-07-08-03:15:14,0
0.0,2.0,1.0,1.0,1224.0,0.13,85.5,0.0,37.0,30.0,29.5,28.0,30.0,2021-07-08-03:16:30,0
3.9,1.0,2.0,1.0,1224.0,0.11,85.5,0.0,37.0,30.0,29.5,27.5,30.0,2021-07-08-03:17:46,0
1.0,15.2,1.0,2.0,1479.0,0.12,85.6,0.0,37.0,31.0,30.0,28.5,30.25,2021-07-08-03:19:02,0
1.0,2.0,2.0,1.0,1224.0,0.12,85.5,51.9,37.0,30.5,29.5,28.0,29.75,2021-07-08-03:20:18,0
6.1,5.1,6.0,3.1,1224.0,0.13,85.5,0.0,37.0,30.0,29.5,27.5,29.75,2021-07-08-03:21:34,0
1.0,2.0,1.0,2.0,281.4,0.12,85.5,0.0,37.0,30.0,29.5,27.5,29.75,2021-07-08-03:22:51,0
2.0,1.0,1.0,1.0,1224.0,0.1,85.5,0.0,37.0,30.5,30.0,27.5,30.25,2021-07-08-03:24:07,0
1.0,0.0,2.0,2.0,1224.0,0.1,85.5,0.0,36.5,30.0,29.0,28.0,29.5,2021-07-08-03:25:23,0
2.0,2.0,3.9,1.0,1224.0,0.09,85.5,0.0,36.5,30.0,30.0,28.0,29.75,2021-07-08-03:26:39,0
2.0,3.0,1.0,0.0,1224.0,0.08,85.4,0.0,36.5,30.0,30.0,27.5,30.0,2021-07-08-03:27:55,0
2.0,0.0,2.0,1.0,1224.0,0.09,85.5,18.2,37.0,30.5,29.5,28.0,30.0,2021-07-08-03:29:11,0
3.0,2.0,0.0,1.0,1224.0,0.08,85.5,0.0,37.0,30.5,30.0,28.0,30.0,2021-07-08-03:30:27,0
11.0,8.0,8.2,10.1,305.4,0.1,85.2,0.0,37.0,30.5,29.5,27.5,30.0,2021-07-08-03:31:43,0
1.0,1.0,2.0,1.0,1224.0,0.1,85.3,0.0,37.0,30.0,29.5,28.0,30.0,2021-07-08-03:32:59,0
4.0,4.0,7.9,6.0,281.4,0.1,85.2,0.0,37.0,30.0,30.0,27.5,30.0,2021-07-08-03:34:15,0
3.0,3.0,5.9,2.0,1224.0,0.09,85.3,0.0,37.0,30.5,30.0,28.0,30.25,2021-07-08-03:35:31,0
